Month	Date	Day	Week	Season	Sample	Year	Temperature
4	26	117	17	2	22	2011	31.23
4	26	117	17	2	23	2011	31.18
4	26	117	17	2	24	2011	31.05
4	26	117	17	2	25	2011	31.08
4	26	117	17	2	26	2011	31.15
4	26	117	17	2	27	2011	31.23
4	26	117	17	2	28	2011	31.28
4	26	117	17	2	29	2011	31.1
4	26	117	17	2	30	2011	31.18
4	26	117	17	2	31	2011	31.2
4	26	117	17	2	32	2011	31.23
4	26	117	17	2	33	2011	31.28
4	26	117	17	2	34	2011	31.31
4	26	117	17	2	35	2011	31.26
4	26	117	17	2	36	2011	31.23
4	26	117	17	2	37	2011	31.2
4	26	117	17	2	38	2011	31.23
4	26	117	17	2	39	2011	31.26
4	26	117	17	2	40	2011	31.26
4	26	117	17	2	41	2011	31.26
4	26	117	17	2	42	2011	31.23
4	26	117	17	2	43	2011	31.23
4	26	117	17	2	44	2011	31.2
4	26	117	17	2	45	2011	31.18
4	26	117	17	2	46	2011	31.18
4	26	117	17	2	47	2011	31.15
4	26	117	17	2	48	2011	30.85
4	27	118	17	2	1	2011	30.77
4	27	118	17	2	2	2011	30.93
4	27	118	17	2	3	2011	31.1
4	27	118	17	2	4	2011	30.98
4	27	118	17	2	5	2011	31.03
4	27	118	17	2	6	2011	31.08
4	27	118	17	2	7	2011	31.1
4	27	118	17	2	8	2011	31.08
4	27	118	17	2	9	2011	31.08
4	27	118	17	2	10	2011	30.98
4	27	118	17	2	11	2011	30.7
4	27	118	17	2	12	2011	30.55
4	27	118	17	2	13	2011	30.75
4	27	118	17	2	14	2011	30.95
4	27	118	17	2	15	2011	31
4	27	118	17	2	16	2011	31.03
4	27	118	17	2	17	2011	31.13
4	27	118	17	2	18	2011	31.23
4	27	118	17	2	19	2011	31.23
4	27	118	17	2	20	2011	31.48
4	27	118	17	2	21	2011	31.51
4	27	118	17	2	22	2011	31.64
4	27	118	17	2	23	2011	31.61
4	27	118	17	2	24	2011	31.61
4	27	118	17	2	25	2011	31.51
4	27	118	17	2	26	2011	31.46
4	27	118	17	2	27	2011	31.51
4	27	118	17	2	28	2011	31.59
4	27	118	17	2	29	2011	31.54
4	27	118	17	2	30	2011	31.48
4	27	118	17	2	31	2011	31.46
4	27	118	17	2	32	2011	31.48
4	27	118	17	2	33	2011	31.43
4	27	118	17	2	34	2011	31.48
4	27	118	17	2	35	2011	31.51
4	27	118	17	2	36	2011	31.51
4	27	118	17	2	37	2011	31.48
4	27	118	17	2	38	2011	31.54
4	27	118	17	2	39	2011	31.56
4	27	118	17	2	40	2011	31.54
4	27	118	17	2	41	2011	31.51
4	27	118	17	2	42	2011	31.56
4	27	118	17	2	43	2011	31.56
4	27	118	17	2	44	2011	31.48
4	27	118	17	2	45	2011	31.54
4	27	118	17	2	46	2011	31.56
4	27	118	17	2	47	2011	31.56
4	27	118	17	2	48	2011	31.56
4	28	119	17	2	1	2011	31.46
4	28	119	17	2	2	2011	31.41
4	28	119	17	2	3	2011	31.41
4	28	119	17	2	4	2011	31.36
4	28	119	17	2	5	2011	31.33
4	28	119	17	2	6	2011	31.38
4	28	119	17	2	7	2011	31.41
4	28	119	17	2	8	2011	31.41
4	28	119	17	2	9	2011	31.41
4	28	119	17	2	10	2011	31.36
4	28	119	17	2	11	2011	31.36
4	28	119	17	2	12	2011	31.31
4	28	119	17	2	13	2011	31.1
4	28	119	17	2	14	2011	31.08
4	28	119	17	2	15	2011	31.05
4	28	119	17	2	16	2011	31.05
4	28	119	17	2	17	2011	31.23
4	28	119	17	2	18	2011	31.26
4	28	119	17	2	19	2011	31.38
4	28	119	17	2	20	2011	31.64
4	28	119	17	2	21	2011	31.64
4	28	119	17	2	22	2011	31.59
4	28	119	17	2	23	2011	31.77
4	28	119	17	2	24	2011	31.71
4	28	119	17	2	25	2011	31.66
4	28	119	17	2	26	2011	31.66
4	28	119	17	2	27	2011	31.64
4	28	119	17	2	28	2011	31.74
4	28	119	17	2	29	2011	31.59
4	28	119	17	2	30	2011	31.56
4	28	119	17	2	31	2011	31.59
4	28	119	17	2	32	2011	31.61
4	28	119	17	2	33	2011	31.61
4	28	119	17	2	34	2011	31.59
4	28	119	17	2	35	2011	31.61
4	28	119	17	2	36	2011	31.59
4	28	119	17	2	37	2011	31.56
4	28	119	17	2	38	2011	31.54
4	28	119	17	2	39	2011	31.51
4	28	119	17	2	40	2011	31.48
4	28	119	17	2	41	2011	31.48
4	28	119	17	2	42	2011	31.48
4	28	119	17	2	43	2011	31.48
4	28	119	17	2	44	2011	31.46
4	28	119	17	2	45	2011	31.46
4	28	119	17	2	46	2011	31.46
4	28	119	17	2	47	2011	31.41
4	28	119	17	2	48	2011	31.41
4	29	120	18	2	1	2011	31.38
4	29	120	18	2	2	2011	31.38
4	29	120	18	2	3	2011	31.43
4	29	120	18	2	4	2011	31.43
4	29	120	18	2	5	2011	31.41
4	29	120	18	2	6	2011	31.38
4	29	120	18	2	7	2011	31.38
4	29	120	18	2	8	2011	31.38
4	29	120	18	2	9	2011	31.36
4	29	120	18	2	10	2011	31.38
4	29	120	18	2	11	2011	31.36
4	29	120	18	2	12	2011	31.38
4	29	120	18	2	13	2011	31.38
4	29	120	18	2	14	2011	31.31
4	29	120	18	2	15	2011	31.31
4	29	120	18	2	16	2011	31.33
4	29	120	18	2	17	2011	31.46
4	29	120	18	2	18	2011	31.48
4	29	120	18	2	19	2011	31.48
4	29	120	18	2	20	2011	31.61
4	29	120	18	2	21	2011	31.61
4	29	120	18	2	22	2011	31.56
4	29	120	18	2	23	2011	31.79
4	29	120	18	2	24	2011	31.87
4	29	120	18	2	25	2011	31.71
4	29	120	18	2	26	2011	31.77
4	29	120	18	2	27	2011	31.89
4	29	120	18	2	28	2011	32
4	29	120	18	2	29	2011	31.82
4	29	120	18	2	30	2011	31.74
4	29	120	18	2	31	2011	31.71
4	29	120	18	2	32	2011	31.77
4	29	120	18	2	33	2011	31.64
4	29	120	18	2	34	2011	31.71
4	29	120	18	2	35	2011	31.71
4	29	120	18	2	36	2011	31.71
4	29	120	18	2	37	2011	31.64
4	29	120	18	2	38	2011	31.64
4	29	120	18	2	39	2011	31.61
4	29	120	18	2	40	2011	31.66
4	29	120	18	2	41	2011	31.69
4	29	120	18	2	42	2011	31.66
4	29	120	18	2	43	2011	31.71
4	29	120	18	2	44	2011	31.66
4	29	120	18	2	45	2011	31.64
4	29	120	18	2	46	2011	31.66
4	29	120	18	2	47	2011	31.64
4	29	120	18	2	48	2011	31.66
4	30	121	18	2	1	2011	31.77
4	30	121	18	2	2	2011	31.77
4	30	121	18	2	3	2011	31.74
4	30	121	18	2	4	2011	31.69
4	30	121	18	2	5	2011	31.59
4	30	121	18	2	6	2011	31.51
4	30	121	18	2	7	2011	31.46
4	30	121	18	2	8	2011	31.48
4	30	121	18	2	9	2011	31.48
4	30	121	18	2	10	2011	31.46
4	30	121	18	2	11	2011	31.41
4	30	121	18	2	12	2011	31.41
4	30	121	18	2	13	2011	31.38
4	30	121	18	2	14	2011	31.36
4	30	121	18	2	15	2011	31.38
4	30	121	18	2	16	2011	31.36
4	30	121	18	2	17	2011	31.36
4	30	121	18	2	18	2011	31.36
4	30	121	18	2	19	2011	31.36
4	30	121	18	2	20	2011	31.41
4	30	121	18	2	21	2011	31.51
4	30	121	18	2	22	2011	31.64
4	30	121	18	2	23	2011	31.51
4	30	121	18	2	24	2011	31.56
4	30	121	18	2	25	2011	31.77
4	30	121	18	2	26	2011	31.84
4	30	121	18	2	27	2011	31.92
4	30	121	18	2	28	2011	31.79
4	30	121	18	2	29	2011	31.77
4	30	121	18	2	30	2011	31.71
4	30	121	18	2	31	2011	31.66
4	30	121	18	2	32	2011	31.56
4	30	121	18	2	33	2011	31.48
4	30	121	18	2	34	2011	31.48
4	30	121	18	2	35	2011	31.48
4	30	121	18	2	36	2011	31.48
4	30	121	18	2	37	2011	31.54
4	30	121	18	2	38	2011	31.51
4	30	121	18	2	39	2011	31.41
4	30	121	18	2	40	2011	31.38
4	30	121	18	2	41	2011	31.38
4	30	121	18	2	42	2011	31.38
4	30	121	18	2	43	2011	31.33
4	30	121	18	2	44	2011	31.33
4	30	121	18	2	45	2011	31.36
4	30	121	18	2	46	2011	31.38
4	30	121	18	2	47	2011	31.31
4	30	121	18	2	48	2011	31.26
5	1	122	18	2	1	2011	31.2
5	1	122	18	2	2	2011	31.2
5	1	122	18	2	3	2011	31.18
5	1	122	18	2	4	2011	31.2
5	1	122	18	2	5	2011	31.2
5	1	122	18	2	6	2011	31.31
5	1	122	18	2	7	2011	31.31
5	1	122	18	2	8	2011	31.31
5	1	122	18	2	9	2011	31.28
5	1	122	18	2	10	2011	31.31
5	1	122	18	2	11	2011	31.31
5	1	122	18	2	12	2011	31.28
5	1	122	18	2	13	2011	31.23
5	1	122	18	2	14	2011	31.23
5	1	122	18	2	15	2011	31.23
5	1	122	18	2	16	2011	31.26
5	1	122	18	2	17	2011	31.28
5	1	122	18	2	18	2011	31.36
5	1	122	18	2	19	2011	31.36
5	1	122	18	2	20	2011	31.51
5	1	122	18	2	21	2011	31.59
5	1	122	18	2	22	2011	31.54
5	1	122	18	2	23	2011	31.48
5	1	122	18	2	24	2011	31.51
5	1	122	18	2	25	2011	31.61
5	1	122	18	2	26	2011	31.71
5	1	122	18	2	27	2011	31.79
5	1	122	18	2	28	2011	31.97
5	1	122	18	2	29	2011	31.87
5	1	122	18	2	30	2011	31.79
5	1	122	18	2	31	2011	31.66
5	1	122	18	2	32	2011	31.59
5	1	122	18	2	33	2011	31.46
5	1	122	18	2	34	2011	31.41
5	1	122	18	2	35	2011	31.36
5	1	122	18	2	36	2011	31.41
5	1	122	18	2	37	2011	31.43
5	1	122	18	2	38	2011	31.41
5	1	122	18	2	39	2011	31.41
5	1	122	18	2	40	2011	31.36
5	1	122	18	2	41	2011	31.33
5	1	122	18	2	42	2011	31.36
5	1	122	18	2	43	2011	31.28
5	1	122	18	2	44	2011	31.31
5	1	122	18	2	45	2011	31.31
5	1	122	18	2	46	2011	31.31
5	1	122	18	2	47	2011	31.31
5	1	122	18	2	48	2011	31.31
5	2	123	18	2	1	2011	31.26
5	2	123	18	2	2	2011	31.26
5	2	123	18	2	3	2011	31.28
5	2	123	18	2	4	2011	31.28
5	2	123	18	2	5	2011	31.23
5	2	123	18	2	6	2011	31.23
5	2	123	18	2	7	2011	31.26
5	2	123	18	2	8	2011	31.31
5	2	123	18	2	9	2011	31.28
5	2	123	18	2	10	2011	31.26
5	2	123	18	2	11	2011	31.31
5	2	123	18	2	12	2011	31.31
5	2	123	18	2	13	2011	31.31
5	2	123	18	2	14	2011	31.33
5	2	123	18	2	15	2011	31.31
5	2	123	18	2	16	2011	31.28
5	2	123	18	2	17	2011	31.33
5	2	123	18	2	18	2011	31.36
5	2	123	18	2	19	2011	31.38
5	2	123	18	2	20	2011	31.51
5	2	123	18	2	21	2011	31.43
5	2	123	18	2	22	2011	31.46
5	2	123	18	2	23	2011	31.61
5	2	123	18	2	24	2011	31.66
5	2	123	18	2	25	2011	31.66
5	2	123	18	2	26	2011	31.82
5	2	123	18	2	27	2011	31.92
5	2	123	18	2	28	2011	32.1
5	2	123	18	2	29	2011	31.92
5	2	123	18	2	30	2011	31.84
5	2	123	18	2	31	2011	31.74
5	2	123	18	2	32	2011	31.71
5	2	123	18	2	33	2011	31.66
5	2	123	18	2	34	2011	31.56
5	2	123	18	2	35	2011	31.54
5	2	123	18	2	36	2011	31.59
5	2	123	18	2	37	2011	31.66
5	2	123	18	2	38	2011	31.61
5	2	123	18	2	39	2011	31.54
5	2	123	18	2	40	2011	31.46
5	2	123	18	2	41	2011	31.43
5	2	123	18	2	42	2011	31.41
5	2	123	18	2	43	2011	31.38
5	2	123	18	2	44	2011	31.38
5	2	123	18	2	45	2011	31.41
5	2	123	18	2	46	2011	31.41
5	2	123	18	2	47	2011	31.43
5	2	123	18	2	48	2011	31.43
5	3	124	18	2	1	2011	31.46
5	3	124	18	2	2	2011	31.46
5	3	124	18	2	3	2011	31.46
5	3	124	18	2	4	2011	31.46
5	3	124	18	2	5	2011	31.48
5	3	124	18	2	6	2011	31.56
5	3	124	18	2	7	2011	31.64
5	3	124	18	2	8	2011	31.54
5	3	124	18	2	9	2011	31.46
5	3	124	18	2	10	2011	31.46
5	3	124	18	2	11	2011	31.51
5	3	124	18	2	12	2011	31.54
5	3	124	18	2	13	2011	31.48
5	3	124	18	2	14	2011	31.46
5	3	124	18	2	15	2011	31.46
5	3	124	18	2	16	2011	31.43
5	3	124	18	2	17	2011	31.51
5	3	124	18	2	18	2011	31.56
5	3	124	18	2	19	2011	31.66
5	3	124	18	2	20	2011	31.74
5	3	124	18	2	21	2011	31.82
5	3	124	18	2	22	2011	31.66
5	3	124	18	2	23	2011	31.61
5	3	124	18	2	24	2011	31.74
5	3	124	18	2	25	2011	31.82
5	3	124	18	2	26	2011	31.79
5	3	124	18	2	27	2011	31.82
5	3	124	18	2	28	2011	32.25
5	3	124	18	2	29	2011	32.07
5	3	124	18	2	30	2011	32.2
5	3	124	18	2	31	2011	32.05
5	3	124	18	2	32	2011	31.89
5	3	124	18	2	33	2011	31.82
5	3	124	18	2	34	2011	31.71
5	3	124	18	2	35	2011	31.56
5	3	124	18	2	36	2011	31.48
5	3	124	18	2	37	2011	31.66
5	3	124	18	2	38	2011	31.71
5	3	124	18	2	39	2011	31.69
5	3	124	18	2	40	2011	31.71
5	3	124	18	2	41	2011	31.71
5	3	124	18	2	42	2011	31.66
5	3	124	18	2	43	2011	31.54
5	3	124	18	2	44	2011	31.54
5	3	124	18	2	45	2011	31.56
5	3	124	18	2	46	2011	31.59
5	3	124	18	2	47	2011	31.59
5	3	124	18	2	48	2011	31.59
5	4	125	18	2	1	2011	31.46
5	4	125	18	2	2	2011	31.26
5	4	125	18	2	3	2011	31.31
5	4	125	18	2	4	2011	31.31
5	4	125	18	2	5	2011	31.26
5	4	125	18	2	6	2011	31.26
5	4	125	18	2	7	2011	31.43
5	4	125	18	2	8	2011	31.51
5	4	125	18	2	9	2011	31.51
5	4	125	18	2	10	2011	31.59
5	4	125	18	2	11	2011	31.59
5	4	125	18	2	12	2011	31.54
5	4	125	18	2	13	2011	31.51
5	4	125	18	2	14	2011	31.51
5	4	125	18	2	15	2011	31.51
5	4	125	18	2	16	2011	31.54
5	4	125	18	2	17	2011	31.56
5	4	125	18	2	18	2011	31.69
5	4	125	18	2	19	2011	31.77
5	4	125	18	2	20	2011	31.79
5	4	125	18	2	21	2011	31.66
5	4	125	18	2	22	2011	31.87
5	4	125	18	2	23	2011	31.89
5	4	125	18	2	24	2011	31.97
5	4	125	18	2	25	2011	31.71
5	4	125	18	2	26	2011	31.54
5	4	125	18	2	27	2011	31.59
5	4	125	18	2	28	2011	31.51
5	4	125	18	2	29	2011	31.61
5	4	125	18	2	30	2011	31.84
5	4	125	18	2	31	2011	31.84
5	4	125	18	2	32	2011	31.82
5	4	125	18	2	33	2011	31.23
5	4	125	18	2	34	2011	31.69
5	4	125	18	2	35	2011	31.33
5	4	125	18	2	36	2011	31.59
5	4	125	18	2	37	2011	31.61
5	4	125	18	2	38	2011	31.43
5	4	125	18	2	39	2011	31.51
5	4	125	18	2	40	2011	31.48
5	4	125	18	2	41	2011	31.46
5	4	125	18	2	42	2011	31.48
5	4	125	18	2	43	2011	31.38
5	4	125	18	2	44	2011	31.43
5	4	125	18	2	45	2011	31.38
5	4	125	18	2	46	2011	31.36
5	4	125	18	2	47	2011	30.8
5	4	125	18	2	48	2011	30.5
5	5	126	18	2	1	2011	30.42
5	5	126	18	2	2	2011	30.57
5	5	126	18	2	3	2011	30.98
5	5	126	18	2	4	2011	30.95
5	5	126	18	2	5	2011	30.95
5	5	126	18	2	6	2011	31.1
5	5	126	18	2	7	2011	30.95
5	5	126	18	2	8	2011	31.08
5	5	126	18	2	9	2011	31.08
5	5	126	18	2	10	2011	31.18
5	5	126	18	2	11	2011	31.18
5	5	126	18	2	12	2011	31.15
5	5	126	18	2	13	2011	31.18
5	5	126	18	2	14	2011	31.18
5	5	126	18	2	15	2011	31.18
5	5	126	18	2	16	2011	31.2
5	5	126	18	2	17	2011	31.23
5	5	126	18	2	18	2011	31.28
5	5	126	18	2	19	2011	31.26
5	5	126	18	2	20	2011	31.31
5	5	126	18	2	21	2011	31.28
5	5	126	18	2	22	2011	31.33
5	5	126	18	2	23	2011	31.36
5	5	126	18	2	24	2011	31.26
5	5	126	18	2	25	2011	31.26
5	5	126	18	2	26	2011	31.38
5	5	126	18	2	27	2011	31.51
5	5	126	18	2	28	2011	31.54
5	5	126	18	2	29	2011	31.54
5	5	126	18	2	30	2011	31.54
5	5	126	18	2	31	2011	31.51
5	5	126	18	2	32	2011	31.51
5	5	126	18	2	33	2011	31.48
5	5	126	18	2	34	2011	31.38
5	5	126	18	2	35	2011	31.33
5	5	126	18	2	36	2011	31.23
5	5	126	18	2	37	2011	31.2
5	5	126	18	2	38	2011	31.18
5	5	126	18	2	39	2011	31.15
5	5	126	18	2	40	2011	31.18
5	5	126	18	2	41	2011	31.15
5	5	126	18	2	42	2011	31.2
5	5	126	18	2	43	2011	31.2
5	5	126	18	2	44	2011	31.23
5	5	126	18	2	45	2011	31.26
5	5	126	18	2	46	2011	31.28
5	5	126	18	2	47	2011	31.18
5	5	126	18	2	48	2011	31.03
5	6	127	19	2	1	2011	30.98
5	6	127	19	2	2	2011	30.9
5	6	127	19	2	3	2011	31.05
5	6	127	19	2	4	2011	31.13
5	6	127	19	2	5	2011	31.15
5	6	127	19	2	6	2011	31.18
5	6	127	19	2	7	2011	31.18
5	6	127	19	2	8	2011	31.15
5	6	127	19	2	9	2011	31.13
5	6	127	19	2	10	2011	31.08
5	6	127	19	2	11	2011	31.18
5	6	127	19	2	12	2011	31.23
5	6	127	19	2	13	2011	31.2
5	6	127	19	2	14	2011	31.18
5	6	127	19	2	15	2011	31.18
5	6	127	19	2	16	2011	31.18
5	6	127	19	2	17	2011	31.18
5	6	127	19	2	18	2011	31.28
5	6	127	19	2	19	2011	31.33
5	6	127	19	2	20	2011	31.33
5	6	127	19	2	21	2011	31.33
5	6	127	19	2	22	2011	31.31
5	6	127	19	2	23	2011	31.36
5	6	127	19	2	24	2011	31.38
5	6	127	19	2	25	2011	31.43
5	6	127	19	2	26	2011	31.41
5	6	127	19	2	27	2011	31.48
5	6	127	19	2	28	2011	31.48
5	6	127	19	2	29	2011	31.46
5	6	127	19	2	30	2011	31.51
5	6	127	19	2	31	2011	31.51
5	6	127	19	2	32	2011	31.56
5	6	127	19	2	33	2011	31.51
5	6	127	19	2	34	2011	31.46
5	6	127	19	2	35	2011	31.38
5	6	127	19	2	36	2011	31.38
5	6	127	19	2	37	2011	31.31
5	6	127	19	2	38	2011	31.2
5	6	127	19	2	39	2011	31.23
5	6	127	19	2	40	2011	31.15
5	6	127	19	2	41	2011	31.13
5	6	127	19	2	42	2011	31.18
5	6	127	19	2	43	2011	31.15
5	6	127	19	2	44	2011	31.13
5	6	127	19	2	45	2011	31.13
5	6	127	19	2	46	2011	31.1
5	6	127	19	2	47	2011	31.1
5	6	127	19	2	48	2011	31.08
5	7	128	19	2	1	2011	31.1
5	7	128	19	2	2	2011	31.08
5	7	128	19	2	3	2011	31.08
5	7	128	19	2	4	2011	31.08
5	7	128	19	2	5	2011	31.08
5	7	128	19	2	6	2011	31.03
5	7	128	19	2	7	2011	31.05
5	7	128	19	2	8	2011	31.05
5	7	128	19	2	9	2011	31.05
5	7	128	19	2	10	2011	31.03
5	7	128	19	2	11	2011	31.03
5	7	128	19	2	12	2011	31
5	7	128	19	2	13	2011	31
5	7	128	19	2	14	2011	31
5	7	128	19	2	15	2011	31
5	7	128	19	2	16	2011	31.05
5	7	128	19	2	17	2011	31.05
5	7	128	19	2	18	2011	31.13
5	7	128	19	2	19	2011	31.2
5	7	128	19	2	20	2011	31.28
5	7	128	19	2	21	2011	31.31
5	7	128	19	2	22	2011	31.36
5	7	128	19	2	23	2011	31.33
5	7	128	19	2	24	2011	31.36
5	7	128	19	2	25	2011	31.41
5	7	128	19	2	26	2011	31.38
5	7	128	19	2	27	2011	31.48
5	7	128	19	2	28	2011	31.61
5	7	128	19	2	29	2011	31.54
5	7	128	19	2	30	2011	31.59
5	7	128	19	2	31	2011	31.66
5	7	128	19	2	32	2011	31.54
5	7	128	19	2	33	2011	31.48
5	7	128	19	2	34	2011	31.46
5	7	128	19	2	35	2011	31.41
5	7	128	19	2	36	2011	31.38
5	7	128	19	2	37	2011	31.36
5	7	128	19	2	38	2011	31.31
5	7	128	19	2	39	2011	31.15
5	7	128	19	2	40	2011	31.15
5	7	128	19	2	41	2011	31.15
5	7	128	19	2	42	2011	31.18
5	7	128	19	2	43	2011	31.18
5	7	128	19	2	44	2011	31.2
5	7	128	19	2	45	2011	31.2
5	7	128	19	2	46	2011	31.23
5	7	128	19	2	47	2011	31.23
5	7	128	19	2	48	2011	31.36
5	8	129	19	2	1	2011	31.41
5	8	129	19	2	2	2011	31.41
5	8	129	19	2	3	2011	31.41
5	8	129	19	2	4	2011	31.41
5	8	129	19	2	5	2011	31.38
5	8	129	19	2	6	2011	31.33
5	8	129	19	2	7	2011	31.31
5	8	129	19	2	8	2011	31.33
5	8	129	19	2	9	2011	31.36
5	8	129	19	2	10	2011	31.33
5	8	129	19	2	11	2011	31.33
5	8	129	19	2	12	2011	31.28
5	8	129	19	2	13	2011	31.26
5	8	129	19	2	14	2011	31.26
5	8	129	19	2	15	2011	31.26
5	8	129	19	2	16	2011	31.23
5	8	129	19	2	17	2011	31.23
5	8	129	19	2	18	2011	31.23
5	8	129	19	2	19	2011	31.26
5	8	129	19	2	20	2011	31.26
5	8	129	19	2	21	2011	31.26
5	8	129	19	2	22	2011	31.43
5	8	129	19	2	23	2011	31.43
5	8	129	19	2	24	2011	31.43
5	8	129	19	2	25	2011	31.46
5	8	129	19	2	26	2011	31.51
5	8	129	19	2	27	2011	31.54
5	8	129	19	2	28	2011	31.48
5	8	129	19	2	29	2011	31.51
5	8	129	19	2	30	2011	31.51
5	8	129	19	2	31	2011	31.54
5	8	129	19	2	32	2011	31.54
5	8	129	19	2	33	2011	31.51
5	8	129	19	2	34	2011	31.54
5	8	129	19	2	35	2011	31.51
5	8	129	19	2	36	2011	31.51
5	8	129	19	2	37	2011	31.48
5	8	129	19	2	38	2011	31.46
5	8	129	19	2	39	2011	31.46
5	8	129	19	2	40	2011	31.43
5	8	129	19	2	41	2011	31.15
5	8	129	19	2	42	2011	31.23
5	8	129	19	2	43	2011	31.23
5	8	129	19	2	44	2011	31.26
5	8	129	19	2	45	2011	31.26
5	8	129	19	2	46	2011	31.26
5	8	129	19	2	47	2011	31.23
5	8	129	19	2	48	2011	31.2
5	9	130	19	2	1	2011	31.2
5	9	130	19	2	2	2011	31.2
5	9	130	19	2	3	2011	31.2
5	9	130	19	2	4	2011	31.18
5	9	130	19	2	5	2011	31.18
5	9	130	19	2	6	2011	31.18
5	9	130	19	2	7	2011	31.18
5	9	130	19	2	8	2011	31.18
5	9	130	19	2	9	2011	31.15
5	9	130	19	2	10	2011	31.15
5	9	130	19	2	11	2011	31.13
5	9	130	19	2	12	2011	31.13
5	9	130	19	2	13	2011	31.1
5	9	130	19	2	14	2011	31.1
5	9	130	19	2	15	2011	31.1
5	9	130	19	2	16	2011	31.13
5	9	130	19	2	17	2011	31.15
5	9	130	19	2	18	2011	31.28
5	9	130	19	2	19	2011	31.33
5	9	130	19	2	20	2011	31.43
5	9	130	19	2	21	2011	31.54
5	9	130	19	2	22	2011	31.54
5	9	130	19	2	23	2011	31.51
5	9	130	19	2	24	2011	31.56
5	9	130	19	2	25	2011	31.56
5	9	130	19	2	26	2011	31.59
5	9	130	19	2	27	2011	31.54
5	9	130	19	2	28	2011	31.69
5	9	130	19	2	29	2011	31.77
5	9	130	19	2	30	2011	31.66
5	9	130	19	2	31	2011	31.71
5	9	130	19	2	32	2011	32.36
5	9	130	19	2	33	2011	32.38
5	9	130	19	2	34	2011	32.36
5	9	130	19	2	35	2011	32.38
5	9	130	19	2	36	2011	32.33
5	9	130	19	2	37	2011	32.25
5	9	130	19	2	38	2011	31.97
5	9	130	19	2	39	2011	31.82
5	9	130	19	2	40	2011	31.69
5	9	130	19	2	41	2011	31.61
5	9	130	19	2	42	2011	31.38
5	9	130	19	2	43	2011	31.23
5	9	130	19	2	44	2011	31.26
5	9	130	19	2	45	2011	31.28
5	9	130	19	2	46	2011	31.28
5	9	130	19	2	47	2011	31.26
5	9	130	19	2	48	2011	31.23
5	10	131	19	2	1	2011	31.23
5	10	131	19	2	2	2011	31.23
5	10	131	19	2	3	2011	31.23
5	10	131	19	2	4	2011	31.23
5	10	131	19	2	5	2011	31.2
5	10	131	19	2	6	2011	31.18
5	10	131	19	2	7	2011	31.2
5	10	131	19	2	8	2011	31.18
5	10	131	19	2	9	2011	31.1
5	10	131	19	2	10	2011	31.15
5	10	131	19	2	11	2011	31.1
5	10	131	19	2	12	2011	31.1
5	10	131	19	2	13	2011	31.08
5	10	131	19	2	14	2011	31.05
5	10	131	19	2	15	2011	31.08
5	10	131	19	2	16	2011	31.13
5	10	131	19	2	17	2011	31.23
5	10	131	19	2	18	2011	31.18
