Month	Date	Day	Week	Season	Sample	Year	Temperature
9	6	250	36	3	35	2014	28.99
9	6	250	36	3	36	2014	28.99
9	6	250	36	3	37	2014	28.99
9	6	250	36	3	38	2014	28.99
9	6	250	36	3	39	2014	28.99
9	6	250	36	3	40	2014	28.965
9	6	250	36	3	41	2014	28.916
9	6	250	36	3	42	2014	28.916
9	6	250	36	3	43	2014	28.916
9	6	250	36	3	44	2014	28.965
9	6	250	36	3	45	2014	28.965
9	6	250	36	3	46	2014	28.99
9	6	250	36	3	47	2014	28.965
9	6	250	36	3	48	2014	28.965
9	7	251	36	3	1	2014	28.965
9	7	251	36	3	2	2014	28.965
9	7	251	36	3	3	2014	28.965
9	7	251	36	3	4	2014	28.99
9	7	251	36	3	5	2014	28.99
9	7	251	36	3	6	2014	28.99
9	7	251	36	3	7	2014	28.99
9	7	251	36	3	8	2014	28.99
9	7	251	36	3	9	2014	28.99
9	7	251	36	3	10	2014	28.99
9	7	251	36	3	11	2014	28.965
9	7	251	36	3	12	2014	28.965
9	7	251	36	3	13	2014	28.965
9	7	251	36	3	14	2014	28.941
9	7	251	36	3	15	2014	28.891
9	7	251	36	3	16	2014	28.891
9	7	251	36	3	17	2014	28.866
9	7	251	36	3	18	2014	28.866
9	7	251	36	3	19	2014	28.941
9	7	251	36	3	20	2014	28.965
9	7	251	36	3	21	2014	28.965
9	7	251	36	3	22	2014	29.015
9	7	251	36	3	23	2014	29.015
9	7	251	36	3	24	2014	29.015
9	7	251	36	3	25	2014	29.015
9	7	251	36	3	26	2014	28.99
9	7	251	36	3	27	2014	28.99
9	7	251	36	3	28	2014	29.015
9	7	251	36	3	29	2014	29.015
9	7	251	36	3	30	2014	29.015
9	7	251	36	3	31	2014	29.015
9	7	251	36	3	32	2014	29.015
9	7	251	36	3	33	2014	29.015
9	7	251	36	3	34	2014	29.015
9	7	251	36	3	35	2014	28.99
9	7	251	36	3	36	2014	29.04
9	7	251	36	3	37	2014	29.015
9	7	251	36	3	38	2014	29.04
9	7	251	36	3	39	2014	29.09
9	7	251	36	3	40	2014	29.115
9	7	251	36	3	41	2014	29.09
9	7	251	36	3	42	2014	29.09
9	7	251	36	3	43	2014	29.09
9	7	251	36	3	44	2014	29.065
9	7	251	36	3	45	2014	29.14
9	7	251	36	3	46	2014	29.115
9	7	251	36	3	47	2014	29.165
9	7	251	36	3	48	2014	29.14
9	8	252	36	3	1	2014	29.165
9	8	252	36	3	2	2014	29.165
9	8	252	36	3	3	2014	29.04
9	8	252	36	3	4	2014	28.941
9	8	252	36	3	5	2014	28.965
9	8	252	36	3	6	2014	29.04
9	8	252	36	3	7	2014	29.065
9	8	252	36	3	8	2014	29.04
9	8	252	36	3	9	2014	29.04
9	8	252	36	3	10	2014	29.065
9	8	252	36	3	11	2014	29.065
9	8	252	36	3	12	2014	29.065
9	8	252	36	3	13	2014	29.065
9	8	252	36	3	14	2014	29.065
9	8	252	36	3	15	2014	29.065
9	8	252	36	3	16	2014	29.04
9	8	252	36	3	17	2014	29.04
9	8	252	36	3	18	2014	29.04
9	8	252	36	3	19	2014	28.99
9	8	252	36	3	20	2014	28.965
9	8	252	36	3	21	2014	29.015
9	8	252	36	3	22	2014	29.04
9	8	252	36	3	23	2014	29.065
9	8	252	36	3	24	2014	29.09
9	8	252	36	3	25	2014	29.115
9	8	252	36	3	26	2014	29.115
9	8	252	36	3	27	2014	29.14
9	8	252	36	3	28	2014	29.19
9	8	252	36	3	29	2014	29.265
9	8	252	36	3	30	2014	29.265
9	8	252	36	3	31	2014	29.24
9	8	252	36	3	32	2014	29.14
9	8	252	36	3	33	2014	29.165
9	8	252	36	3	34	2014	29.165
9	8	252	36	3	35	2014	29.19
9	8	252	36	3	36	2014	29.19
9	8	252	36	3	37	2014	29.19
9	8	252	36	3	38	2014	29.19
9	8	252	36	3	39	2014	29.19
9	8	252	36	3	40	2014	29.19
9	8	252	36	3	41	2014	29.165
9	8	252	36	3	42	2014	29.165
9	8	252	36	3	43	2014	29.165
9	8	252	36	3	44	2014	29.165
9	8	252	36	3	45	2014	29.14
9	8	252	36	3	46	2014	29.115
9	8	252	36	3	47	2014	29.09
9	8	252	36	3	48	2014	29.115
9	9	253	37	3	1	2014	29.14
9	9	253	37	3	2	2014	29.14
9	9	253	37	3	3	2014	29.14
9	9	253	37	3	4	2014	29.14
9	9	253	37	3	5	2014	29.115
9	9	253	37	3	6	2014	29.115
9	9	253	37	3	7	2014	29.115
9	9	253	37	3	8	2014	29.115
9	9	253	37	3	9	2014	29.115
9	9	253	37	3	10	2014	29.04
9	9	253	37	3	11	2014	29.065
9	9	253	37	3	12	2014	29.04
9	9	253	37	3	13	2014	29.04
9	9	253	37	3	14	2014	29.04
9	9	253	37	3	15	2014	29.04
9	9	253	37	3	16	2014	29.04
9	9	253	37	3	17	2014	29.065
9	9	253	37	3	18	2014	29.065
9	9	253	37	3	19	2014	29.065
9	9	253	37	3	20	2014	29.065
9	9	253	37	3	21	2014	29.065
9	9	253	37	3	22	2014	29.065
9	9	253	37	3	23	2014	29.065
9	9	253	37	3	24	2014	29.065
9	9	253	37	3	25	2014	29.065
9	9	253	37	3	26	2014	29.09
9	9	253	37	3	27	2014	29.09
9	9	253	37	3	28	2014	29.115
9	9	253	37	3	29	2014	29.09
9	9	253	37	3	30	2014	29.115
9	9	253	37	3	31	2014	29.09
9	9	253	37	3	32	2014	29.165
9	9	253	37	3	33	2014	29.14
9	9	253	37	3	34	2014	29.115
9	9	253	37	3	35	2014	29.115
9	9	253	37	3	36	2014	29.115
9	9	253	37	3	37	2014	29.09
9	9	253	37	3	38	2014	29.09
9	9	253	37	3	39	2014	29.09
9	9	253	37	3	40	2014	29.09
9	9	253	37	3	41	2014	29.09
9	9	253	37	3	42	2014	29.065
9	9	253	37	3	43	2014	29.04
9	9	253	37	3	44	2014	29.04
9	9	253	37	3	45	2014	29.04
9	9	253	37	3	46	2014	29.04
9	9	253	37	3	47	2014	29.065
9	9	253	37	3	48	2014	29.065
9	10	254	37	3	1	2014	29.065
9	10	254	37	3	2	2014	29.015
9	10	254	37	3	3	2014	29.04
9	10	254	37	3	4	2014	28.99
9	10	254	37	3	5	2014	28.965
9	10	254	37	3	6	2014	28.965
9	10	254	37	3	7	2014	28.965
9	10	254	37	3	8	2014	29.015
9	10	254	37	3	9	2014	29.015
9	10	254	37	3	10	2014	29.015
9	10	254	37	3	11	2014	29.015
9	10	254	37	3	12	2014	29.04
9	10	254	37	3	13	2014	29.04
9	10	254	37	3	14	2014	29.04
9	10	254	37	3	15	2014	29.04
9	10	254	37	3	16	2014	29.04
9	10	254	37	3	17	2014	29.04
9	10	254	37	3	18	2014	29.04
9	10	254	37	3	19	2014	29.04
9	10	254	37	3	20	2014	29.065
9	10	254	37	3	21	2014	29.065
9	10	254	37	3	22	2014	29.04
9	10	254	37	3	23	2014	29.04
9	10	254	37	3	24	2014	29.015
9	10	254	37	3	25	2014	29.04
9	10	254	37	3	26	2014	29.065
9	10	254	37	3	27	2014	29.09
9	10	254	37	3	28	2014	29.115
9	10	254	37	3	29	2014	29.115
9	10	254	37	3	30	2014	29.19
9	10	254	37	3	31	2014	29.265
9	10	254	37	3	32	2014	29.29
9	10	254	37	3	33	2014	29.24
9	10	254	37	3	34	2014	29.215
9	10	254	37	3	35	2014	29.215
9	10	254	37	3	36	2014	29.215
9	10	254	37	3	37	2014	29.24
9	10	254	37	3	38	2014	29.24
9	10	254	37	3	39	2014	29.24
9	10	254	37	3	40	2014	29.24
9	10	254	37	3	41	2014	29.24
9	10	254	37	3	42	2014	29.215
9	10	254	37	3	43	2014	29.215
9	10	254	37	3	44	2014	29.165
9	10	254	37	3	45	2014	29.14
9	10	254	37	3	46	2014	29.115
9	10	254	37	3	47	2014	29.115
9	10	254	37	3	48	2014	29.115
9	11	255	37	3	1	2014	29.065
9	11	255	37	3	2	2014	29.015
9	11	255	37	3	3	2014	29.015
9	11	255	37	3	4	2014	28.99
9	11	255	37	3	5	2014	28.99
9	11	255	37	3	6	2014	28.99
9	11	255	37	3	7	2014	29.015
9	11	255	37	3	8	2014	29.015
9	11	255	37	3	9	2014	29.065
9	11	255	37	3	10	2014	29.04
9	11	255	37	3	11	2014	29.065
9	11	255	37	3	12	2014	29.04
9	11	255	37	3	13	2014	29.04
9	11	255	37	3	14	2014	29.04
9	11	255	37	3	15	2014	29.04
9	11	255	37	3	16	2014	29.04
9	11	255	37	3	17	2014	29.015
9	11	255	37	3	18	2014	29.015
9	11	255	37	3	19	2014	28.99
9	11	255	37	3	20	2014	28.965
9	11	255	37	3	21	2014	28.891
9	11	255	37	3	22	2014	28.916
9	11	255	37	3	23	2014	28.941
9	11	255	37	3	24	2014	28.941
9	11	255	37	3	25	2014	28.941
9	11	255	37	3	26	2014	28.965
9	11	255	37	3	27	2014	28.965
9	11	255	37	3	28	2014	29.015
9	11	255	37	3	29	2014	29.04
9	11	255	37	3	30	2014	29.015
9	11	255	37	3	31	2014	29.015
9	11	255	37	3	32	2014	29.015
9	11	255	37	3	33	2014	29.04
9	11	255	37	3	34	2014	29.09
9	11	255	37	3	35	2014	29.09
9	11	255	37	3	36	2014	29.09
9	11	255	37	3	37	2014	29.065
9	11	255	37	3	38	2014	29.09
9	11	255	37	3	39	2014	29.04
9	11	255	37	3	40	2014	29.04
9	11	255	37	3	41	2014	29.015
9	11	255	37	3	42	2014	28.965
9	11	255	37	3	43	2014	28.941
9	11	255	37	3	44	2014	28.941
9	11	255	37	3	45	2014	28.941
9	11	255	37	3	46	2014	28.916
9	11	255	37	3	47	2014	28.916
9	11	255	37	3	48	2014	28.891
9	12	256	37	3	1	2014	28.891
9	12	256	37	3	2	2014	28.941
9	12	256	37	3	3	2014	28.941
9	12	256	37	3	4	2014	28.965
9	12	256	37	3	5	2014	28.965
9	12	256	37	3	6	2014	28.965
9	12	256	37	3	7	2014	28.965
9	12	256	37	3	8	2014	28.965
9	12	256	37	3	9	2014	28.965
9	12	256	37	3	10	2014	28.965
9	12	256	37	3	11	2014	28.965
9	12	256	37	3	12	2014	28.965
9	12	256	37	3	13	2014	28.965
9	12	256	37	3	14	2014	28.965
9	12	256	37	3	15	2014	28.965
9	12	256	37	3	16	2014	28.965
9	12	256	37	3	17	2014	28.965
9	12	256	37	3	18	2014	28.965
9	12	256	37	3	19	2014	28.965
9	12	256	37	3	20	2014	28.965
9	12	256	37	3	21	2014	28.965
9	12	256	37	3	22	2014	28.965
9	12	256	37	3	23	2014	28.99
9	12	256	37	3	24	2014	28.99
9	12	256	37	3	25	2014	28.99
9	12	256	37	3	26	2014	29.015
9	12	256	37	3	27	2014	29.015
9	12	256	37	3	28	2014	29.015
9	12	256	37	3	29	2014	29.04
9	12	256	37	3	30	2014	29.015
9	12	256	37	3	31	2014	29.015
9	12	256	37	3	32	2014	29.015
9	12	256	37	3	33	2014	29.015
9	12	256	37	3	34	2014	29.015
9	12	256	37	3	35	2014	29.015
9	12	256	37	3	36	2014	29.015
9	12	256	37	3	37	2014	28.99
9	12	256	37	3	38	2014	28.99
9	12	256	37	3	39	2014	28.99
9	12	256	37	3	40	2014	28.99
9	12	256	37	3	41	2014	28.99
9	12	256	37	3	42	2014	28.99
9	12	256	37	3	43	2014	28.965
9	12	256	37	3	44	2014	28.965
9	12	256	37	3	45	2014	28.965
9	12	256	37	3	46	2014	28.965
9	12	256	37	3	47	2014	28.965
9	12	256	37	3	48	2014	28.965
9	13	257	37	3	1	2014	28.965
9	13	257	37	3	2	2014	28.965
9	13	257	37	3	3	2014	28.941
9	13	257	37	3	4	2014	28.941
9	13	257	37	3	5	2014	28.941
9	13	257	37	3	6	2014	28.941
9	13	257	37	3	7	2014	28.916
9	13	257	37	3	8	2014	28.916
9	13	257	37	3	9	2014	28.891
9	13	257	37	3	10	2014	28.841
9	13	257	37	3	11	2014	28.841
9	13	257	37	3	12	2014	28.841
9	13	257	37	3	13	2014	28.841
9	13	257	37	3	14	2014	28.841
9	13	257	37	3	15	2014	28.841
9	13	257	37	3	16	2014	28.841
9	13	257	37	3	17	2014	28.841
9	13	257	37	3	18	2014	28.841
9	13	257	37	3	19	2014	28.841
9	13	257	37	3	20	2014	28.841
9	13	257	37	3	21	2014	28.866
9	13	257	37	3	22	2014	28.866
9	13	257	37	3	23	2014	28.866
9	13	257	37	3	24	2014	28.891
9	13	257	37	3	25	2014	28.891
9	13	257	37	3	26	2014	28.891
9	13	257	37	3	27	2014	28.891
9	13	257	37	3	28	2014	28.916
9	13	257	37	3	29	2014	28.916
9	13	257	37	3	30	2014	28.916
9	13	257	37	3	31	2014	28.916
9	13	257	37	3	32	2014	28.916
9	13	257	37	3	33	2014	28.916
9	13	257	37	3	34	2014	28.916
9	13	257	37	3	35	2014	28.916
9	13	257	37	3	36	2014	28.916
9	13	257	37	3	37	2014	28.941
9	13	257	37	3	38	2014	28.916
9	13	257	37	3	39	2014	28.916
9	13	257	37	3	40	2014	28.916
9	13	257	37	3	41	2014	28.916
9	13	257	37	3	42	2014	28.916
9	13	257	37	3	43	2014	28.916
9	13	257	37	3	44	2014	28.916
9	13	257	37	3	45	2014	28.891
9	13	257	37	3	46	2014	28.891
9	13	257	37	3	47	2014	28.841
9	13	257	37	3	48	2014	28.791
9	14	258	37	3	1	2014	28.816
9	14	258	37	3	2	2014	28.791
9	14	258	37	3	3	2014	28.816
9	14	258	37	3	4	2014	28.841
9	14	258	37	3	5	2014	28.841
9	14	258	37	3	6	2014	28.816
9	14	258	37	3	7	2014	28.816
9	14	258	37	3	8	2014	28.816
9	14	258	37	3	9	2014	28.816
9	14	258	37	3	10	2014	28.841
9	14	258	37	3	11	2014	28.841
9	14	258	37	3	12	2014	28.866
9	14	258	37	3	13	2014	28.866
9	14	258	37	3	14	2014	28.866
